key_id,bvid,videos,tid,tname,pic,title,pubdate,ctime,descr,duration,is_cooperation,owner_name,owner_id,aid,view,danmaku,reply,favorite,coin,share,likes,now_rank,his_rank,vt,vv,cid,short_linke_v2,pub_location
444,BV1cz4y1P7s9,1,253,动漫杂谈,http://i0.hdslb.com/bfs/archive/28487905b75ccf732a9f1dbd66336b26908f3d7f.jpg,我数出了银河剧场播出过多少动画！？童年含量超标啦！,1699608600,1699590912,新人UP！求关注！求点赞！求三连！,536,0,粗中有细的计数板,523780849,578143219,215872,1112,941,6632,6091,296,25468,0,0,0,215872,1327441561,https://b23.tv/BV1cz4y1P7s9,吉林
445,BV1rg4y1R7t2,1,85,小剧场,http://i1.hdslb.com/bfs/archive/0dc064cd55c9159ae55e77de3a97fbf49522e77e.jpg,又是用心做菜的一天,1699262420,1699262420,-,163,0,压锅张,3.53711E+15,833013992,2798796,988,1906,15643,6480,2022,312284,0,13,0,2798796,1323442464,https://b23.tv/BV1rg4y1R7t2,黑龙江
446,BV1X94y137HR,1,171,电子竞技,http://i0.hdslb.com/bfs/archive/397f6db60d1392c1c43228427b7f97423f5d6fe0.jpg,上路差距？上限冠军！复盘WBG击败BLG挺进决赛！【解读S13】,1699765643,1699765428,视频有点长，22分钟，五局都复盘了，希望大家喜欢本期视频~,1337,0,分析师蓝宝石,6731340,365830560,381595,1881,1615,1323,4082,364,14727,0,0,0,381595,1329671444,https://b23.tv/BV1X94y137HR,广东
447,BV1Jz4y1P72t,1,27,综合,http://i2.hdslb.com/bfs/archive/a50ca55cc3f921c404d847722694b2914beec474.jpg,⚡豪 大 大 鸡 排⚡,1699515000,1699457666,剪辑：@響飨立Vonist  感谢！,155,0,亮_Sama,412630000,578210946,1548761,443,370,13772,2203,2335,84407,0,0,0,1548761,1326012074,https://b23.tv/BV1Jz4y1P72t,山西
448,BV16a4y1Q7jd,1,85,小剧场,http://i2.hdslb.com/bfs/archive/42e6a770ca46b8d5dfd9da146fa4505f3ed1f340.jpg,陈翔六点半：一秒钟让闺蜜变敌蜜,1699697700,1699608245,小伙两讨论着在路边等车的两美女，不料一句话瞬间将闺蜜变成敌蜜！,84,0,陈翔六点半,19286458,663221417,645147,341,475,660,1104,355,32644,0,0,0,645147,1327720958,https://b23.tv/BV16a4y1Q7jd,云南
449,BV1b94y1V7TR,1,168,国产原创相关,http://i1.hdslb.com/bfs/archive/975ed4c9b4871e4295099dc75d51f70ff80d20e9.jpg,敌人是重生者，但我运气实在是太好了,1699606800,1699587965,,755,0,圆桌动漫,654552,365657272,2328812,3479,691,34725,10689,445,69579,0,38,0,2328812,1327374586,https://b23.tv/BV1b94y1V7TR,上海
450,BV14w411W7Au,1,208,校园学习,http://i1.hdslb.com/bfs/archive/618ee3c2a3e9763ad8ba75bcfe5d8ba5300bc3e3.jpg,高考「读后续写」太难？2步10句搞定！,1699693696,1699686217,"https://gaojiua.com/app/ 笔袋，学习助手~

微信公众号：一数儿，免费分享学习资料~

@一化儿 学习化学
@一生儿 学习生物
@一英儿 学习英语
@一地er 学习地理

愿这份友谊长存！",968,1,一数,14229967,323358668,338490,490,697,13777,3971,885,21541,0,0,0,338490,1328828734,https://b23.tv/BV14w411W7Au,湖北
451,BV1wC4y1n74T,1,76,美食制作,http://i0.hdslb.com/bfs/archive/b024ae094ce0bdb58d76c0076f629f3a84bf837d.jpg,排骨的神仙吃法，每一口都是妈妈的味道~,1699517644,1699517644,酸菜炖排骨太香了！排骨的神仙吃法，每一口都是妈妈的味道~好吃又下饭，天冷就要大口吃肉！,102,0,夏叔厨房,11429061,748142472,1336354,612,1031,31053,25701,1365,186736,0,36,0,1336354,1326516819,https://b23.tv/BV1wC4y1n74T,北京
452,BV1tu4y1N7J3,1,182,影视杂谈,http://i0.hdslb.com/bfs/archive/c4b0b5ce3f796ae063a6b871647a87b83ca89612.jpg,人类勇气的赞歌！全方位解构球3剧情《流浪地球3》先导PV深度解析,1699610535,1699610535,"来了来了！希望大家能喜欢！
求个三连！",729,0,利维坦mY,7946432,920784390,671607,2717,1739,11240,22267,4269,55760,0,0,0,671607,1327772082,https://b23.tv/BV1tu4y1N7J3,湖南
453,BV11c411R7QY,1,30,VOCALOID·UTAU,http://i0.hdslb.com/bfs/archive/daa63fe7ce041170cf4220c876f5702a0511b01b.jpg,【AI剑魔×佐伊】《罗生门(Follow)》,1699500600,1699493096,原曲：罗生门（Follow）,180,0,亚托克斯哟,3.49311E+15,280727847,212250,259,297,8710,4846,1326,29553,0,0,0,212250,1326230690,https://b23.tv/BV11c411R7QY,河北
454,BV1qu4y1t7KT,1,183,影视剪辑,http://i2.hdslb.com/bfs/archive/62615d58b310783c4dba699bafea46f62271c1d2.jpg,漫威十年布局的无限宝石在这里竟然一文不值,1699673410,1699673410,,520,0,Dd不会剪辑,286922198,918321472,580010,266,385,3475,3316,252,24082,0,0,0,580010,1328494740,https://b23.tv/BV1qu4y1t7KT,广东
455,BV1Tw411W7J4,1,138,搞笑,http://i1.hdslb.com/bfs/archive/7a842a86a8e179a7d9c85358b5dfa4f22dd9b192.jpg,爱情三十六计？,1699667142,1699667142,-,137,0,李棕恒,3.49328E+15,323289543,245088,237,115,6370,1923,500,34388,0,0,0,245088,1328399471,https://b23.tv/BV1Tw411W7J4,河北
456,BV1MN4y1D7JQ,1,138,搞笑,http://i2.hdslb.com/bfs/archive/f147f2182de8c38ec3518ebf46c6b9b321dc4f08.jpg,小潮小傲去西安！西北美食吃翻天！,1699502400,1699451828,"美食区一鸽，前来觐见！
感谢关注！
感谢点赞、投币、收藏、转发！",1238,0,小傲想睡觉,446430908,875683619,1951094,11331,3148,33399,56398,3503,138617,0,16,0,1951094,1325864409,https://b23.tv/BV1MN4y1D7JQ,上海
457,BV16u4y1N7dK,1,47,短片·手书,http://i1.hdslb.com/bfs/archive/3e2d0b100a597edeafea0a5d3ad81036d7728bed.jpg,❤ 超 奶 小 故 事 ❤,1699696800,1699614286,想要尝尝偶嘟小奶垢吗~,149,0,蒜偷小狗八,3.49309E+15,920822957,349792,991,535,5023,1114,3258,30482,0,0,0,349792,1327815735,https://b23.tv/BV16u4y1N7dK,福建
458,BV1qz4y1w7aJ,1,138,搞笑,http://i0.hdslb.com/bfs/archive/c6470c0705f3a1746ce66daa2203930d35655f6a.jpg,我当时的逃跑路线都规划好了，你这丝儿居然不按套路出牌！,1699701807,1699701807,-,44,0,拾镹i,54091976,578364642,764073,111,256,4826,1655,890,82966,0,0,0,764073,1328984342,https://b23.tv/BV1qz4y1w7aJ,贵州
459,BV16u4y1t7Qp,1,21,日常,http://i0.hdslb.com/bfs/archive/c7eb7dada396b6f640cd1fe1de0e710e78db2b52.jpg,某研究生半夜狂喜！程序似乎终于可以跑了！,1699655668,1699655668,-,484,0,北斗导航Compass,22179951,918301653,538811,2022,1232,2524,7696,3338,31040,0,0,0,538811,1328317088,https://b23.tv/BV16u4y1t7Qp,上海
460,BV1Mw411T74G,1,17,单机游戏,http://i0.hdslb.com/bfs/archive/0fbe587d8a30ed83d46836b6fdd0a9523aa72710.jpg,这是一个真假难辨的皮肤！,1699668000,1699642390,"凌晨三点发布的啦！这绝对是一个超级难分辨的皮肤！我以为你是我队友，但没想到你的“皮肤”是我队友！！！！
本期视频三连总数突破30000，绝对会在下周六更新下一期！
你的点赞与投币就是对我最大的支持，同时也是我做视频最大的动力！
最后十分感谢您的观看。",231,0,幕川北,29252533,278263187,853590,521,488,8322,1576,863,56188,0,0,0,853590,1328245028,https://b23.tv/BV1Mw411T74G,广东
461,BV1Bg4y197aZ,1,235,篮球,http://i1.hdslb.com/bfs/archive/bcd25adcd23dd6dcc954158a2cb6a6eac9069c5a.jpg,“S13-WBG总决赛”,1699747874,1699747874,-,77,0,皓篮球,1273265116,833302345,318546,177,419,797,1044,833,32901,0,0,0,318546,1329460595,https://b23.tv/BV1Bg4y197aZ,辽宁
462,BV1pz4y1P7ew,1,124,社科·法律·心理,http://i2.hdslb.com/bfs/archive/6495b0f4cfe2330ee00b490a500f71f85c4d97c5.jpg,不结婚、不恋爱、不工作，“蛰居族”会让日本社会崩溃吗？【深阅读】,1699529532,1699529533,,761,0,丧心病狂周公子,304415852,578218031,434315,1346,2612,7864,2197,2872,27100,0,0,0,434315,1326802371,https://b23.tv/BV1pz4y1P7ew,山东
463,BV15H4y1z7oB,1,95,数码,http://i2.hdslb.com/bfs/archive/d31a525a06c41cecd1c3bf48da26995d2745de9b.jpg,满血的RX 7700XT有多离谱？薄纱7900GRE！轻松世界第一！,1699702726,1699702726,RX 7600、RX 7700 XT如果不限功耗的话，能到什么水平？,365,0,FUN科技,9321359,963358952,209351,1071,519,1559,9632,693,14007,0,0,0,209351,1329380562,https://b23.tv/BV15H4y1z7oB,福建
464,BV1a94y137uH,1,138,搞笑,http://i1.hdslb.com/bfs/archive/994bc98803f7de38c997aead4dfbe1d85cf8e9e1.jpg,熬不住了…离下课还有半个小时……,1699696501,1699696501,"没电了没电了没电了没电了没电了没电了没电了没电了没电了没电了没电了没电了
救命救命救命救命救命救命救命",229,0,鹤吱菌,3353026,365768456,257217,566,468,1315,1221,224,20989,0,0,0,257217,1328772429,https://b23.tv/BV1a94y137uH,山东
465,BV1nc411R7FK,1,59,演奏,http://i2.hdslb.com/bfs/archive/9286dff9acb3fea750b67da7be49863d003618c3.jpg,哈工大吉他课期末考试改编歌曲《卷死那个黑龙江人》,1699367056,1699366463,哈尔滨工业大学文化素质选修课程《吉他减压弹唱》期末考试,335,0,白露-横江,631067398,280681461,595610,655,2034,6926,13065,3691,29978,0,0,0,595610,1324844553,https://b23.tv/BV1nc411R7FK,黑龙江
466,BV1Cc411X79R,1,138,搞笑,http://i0.hdslb.com/bfs/archive/d93fe14d1df6c70c4adaf7738582c67512e6dee4.jpg,泉州面基警花，真人比视频漂亮太多了吧！,1699678200,1699670847,嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻,505,1,你家小叶哥,241449231,280855350,442771,835,894,3611,2553,623,17478,0,0,0,442771,1328444022,https://b23.tv/BV1Cc411X79R,辽宁
467,BV1ka4y1S7EC,1,95,数码,http://i2.hdslb.com/bfs/archive/61ebab63b9049d1c7f30f85ab2045741da16f389.jpg,「花生」浅谈小米14 Pro：极致平庸，却恰恰是一台好手机,1699700400,1699683501,我发现目前有关14系列的讨论度，也是几乎一边倒地倾向标准版，没关系我们会出手，不讨论不代表Pro就不好，今天我们就聊3个问题，相信可以解决大家大部分问题。,1603,0,花生説,25480023,663327241,387181,7280,1656,3711,11978,945,25391,0,0,0,387181,1328596777,https://b23.tv/BV1ka4y1S7EC,浙江
468,BV1Dw411K7CR,1,207,财经商业,http://i1.hdslb.com/bfs/archive/0c906dd4efbfb97233c26c43a8c4065abec34f8b.jpg,【厉害】有钱人也凉凉了：高端消费业绩血崩，全球经济正式迈入“衰退”预期,1699606800,1699587072,"有钱人也扛不住了
奢侈品和艺术品开始下跌
消费降级",693,0,厉害财经,477328270,278172022,331949,722,1248,2157,869,593,9427,0,0,0,331949,1327314925,https://b23.tv/BV1Dw411K7CR,上海
469,BV15z4y1w78H,1,85,小剧场,http://i1.hdslb.com/bfs/archive/b6ad0881cb482f78abd69c6a39a626258c40123f.jpg,吃饭肯定会遇到拉手姐的概念神 居然是最强防御技能,1699773389,1699773389,吃饭肯定会遇到拉手姐的概念神 居然是最强防御技能,61,0,任青结,3.49438E+15,578292340,437776,60,305,2302,637,158,47146,0,0,0,437776,1329808428,https://b23.tv/BV15z4y1w78H,辽宁
470,BV1au4y187VD,1,172,手机游戏,http://i1.hdslb.com/bfs/archive/ef9f41e9878a59de0abc6a74cce3f3d46a637d10.jpg,【原神】均衡之神芙宁娜！0命全角色泛用！2命全队爆炸？膨胀时代下的诺亚方舟！技能 天赋 命座 武器 圣遗物 芙宁娜 水神 专武 配队 培养 值不值得抽,1699431789,1699431789,"监制：梦轩
文案：伊墨
后期：枯枯 幺幺 小卡 姚努力
配音：梦轩
封面：未元
梦轩强度交流群：697175460",1552,0,梦轩dada,27500557,918136108,1559987,5221,6110,24254,33482,6970,74737,0,47,0,1559987,1325508558,https://b23.tv/BV1au4y187VD,浙江
471,BV1iz4y1P73Q,1,250,出行,http://i2.hdslb.com/bfs/archive/df743fcd4e40cc2945e0eb8ab5be57402007a205.jpg,探秘中国人开的豪华枪店！全是稀有顶级武器！国产武器一大堆！,1699434300,1699400696,第一次来到咱们中国人自己开的枪店！震惊我一整年兄弟们！如果点赞到20W，直接买一把AWM玩一下！,1414,0,老李船长,6336952,578225703,2681039,14585,2906,52309,67616,8021,226403,0,4,0,2681039,1325064122,https://b23.tv/BV1iz4y1P73Q,美国
472,BV1hc411X7Xx,1,171,电子竞技,http://i1.hdslb.com/bfs/archive/afa4335b9921d0d586b4dcfc68ba0c959bb34580.jpg,朵莉亚：梦想还是要有的，万一匹配到我了呢？,1699668000,1699611946,家人们谁懂啊，一出现就成许愿池了,116,0,呆阿拿,6016626,280853820,334862,123,454,3007,675,1266,32621,0,0,0,334862,1327810352,https://b23.tv/BV1hc411X7Xx,四川
473,BV1yg4y1X7YZ,1,201,科学科普,http://i0.hdslb.com/bfs/archive/2d30d36def637b051ec684d80c1a0e877bd9b418.jpg,鉴定咬伤粉丝的毒蛇(4)亲戚被不知名毒蛇咬伤！出现横纹肌溶解症！打了血清都没用？,1699612200,1699534582,,451,0,世界记忆大师龙雅,25126508,833156263,750119,1617,3028,3828,13866,583,53017,0,0,0,750119,1326849890,https://b23.tv/BV1yg4y1X7YZ,重庆
474,BV1gc411R7DC,1,250,出行,http://i1.hdslb.com/bfs/archive/62b6c85919ec2be134319d33214ac345b8e86a86.jpg,韩国首尔保姆级打卡！超详细行程带你玩，2天爽玩必收藏！！,1699611204,1699610971,,824,0,福乐小哥,92568184,280646623,476906,2670,260,2712,1232,385,14779,0,0,0,476906,1327756602,https://b23.tv/BV1gc411R7DC,上海
475,BV1ea4y1S7hT,1,138,搞笑,http://i0.hdslb.com/bfs/archive/a02873dfa4efae1c82298919164dc4195401bef8.jpg,被谷歌翻译20次的《华容道》：你就是有缝的鸡蛋！希望你可以给沙耶一个面子！,1699676556,1699676557,告诉我，中楠先生够不够长,1440,0,中楠先生胡言乱语,35095918,663303324,304111,6419,683,6932,9323,3877,24376,0,0,0,304111,1328544318,https://b23.tv/BV1ea4y1S7hT,山东
476,BV1Jc411X7z6,1,212,美食侦探,http://i2.hdslb.com/bfs/archive/0c71783e9e6aee9ba706ba471559f118781c14a0.jpg,像仓库一样的烧烤店？王师傅来了全吃了！【凭啥排长队ep10-为青春地摊烧烤】,1699671900,1699617371,大家吃烧烤最喜欢的三样东西是什么呢？~,783,0,王师傅和小毛毛,452606628,280810156,611396,3162,740,3571,12487,1851,39337,0,0,0,611396,1327510646,https://b23.tv/BV1Jc411X7z6,上海
477,BV1kg4y1X7kH,1,252,仿妆cos,http://i0.hdslb.com/bfs/archive/a97f898b0d5c6f20edfb227775b7389fae1fc798.jpg,去漫展就是为了这一刻…,1699606800,1699565423,在脑海里排演很多遍的动作 终于在漫展上做了！,31,0,樱井绿子-,8048877,833154240,1495850,419,805,24389,14225,2049,289474,0,22,0,1495850,1327187681,https://b23.tv/BV1kg4y1X7kH,江苏
478,BV1wG411Q7FS,1,17,单机游戏,http://i2.hdslb.com/bfs/archive/d47e8bc710d3dca278a601dccf7821f8769d9a22.jpg,答应我！看看就行了，千万别玩！！,1699606800,1699594450,"游戏名：Recursed（递归）
平台：steam 原33 史低8",117,0,骨灰玩家陈二狗,2136132,408182995,719924,118,314,9262,587,962,44428,0,0,0,719924,1327490006,https://b23.tv/BV1wG411Q7FS,河南
479,BV14C4y177MU,1,216,鬼畜剧场,http://i1.hdslb.com/bfs/archive/453a8d36b26ff4e9d38e917cf52b412151a18f8c.jpg,赤壁之战，但全员熟读三国,1699606800,1699426262,周瑜苦肉计被打，村夫草船借箭被抓，好好的赤壁之战，因全员熟读三国而导致剧情崩塌。,233,0,闲人1943,238165152,748187796,645546,945,459,7220,6947,2917,47574,0,0,0,645546,1325445330,https://b23.tv/BV14C4y177MU,广东
480,BV1Vz4y1w7Hw,1,250,出行,http://i0.hdslb.com/bfs/archive/47d021df41de1087e97ac0cfd5855112aab61004.jpg,刺激！女友给我吃30倍浓缩咖啡冰棍...我把她带到深山熬一晚不让她睡！,1699616166,1699615233,"这一期还是没看到日出！
点赞6万！我们沙漠求生！",685,0,盖里老哥,285571498,578321267,1649996,4909,953,5377,11233,853,61644,0,0,0,1649996,1327853534,https://b23.tv/BV1Vz4y1w7Hw,湖北
481,BV1rg4y197eR,1,76,美食制作,http://i1.hdslb.com/bfs/archive/16658cf68c8af835fdb61e03101e6f56fbc19e52.jpg,这肉剔的，把老村长都看呆了,1699616873,1699616873,-,147,0,左手刀鹏哥,492046446,833341364,499914,477,629,1764,544,789,22646,0,0,0,499914,1327862060,https://b23.tv/BV1rg4y197eR,河北
482,BV1rM411S79L,1,138,搞笑,http://i0.hdslb.com/bfs/archive/68d8020ff95013fe6cbf094eb5ad5b67d559ce58.jpg,银行柜员的工作，处处充满了惊喜,1699581600,1699542786,这位柜员上完一天班下班发现电动车被偷了,265,0,自来卷三木,474702359,535678636,939065,2136,1884,4624,9748,17936,62489,0,0,0,939065,1327038267,https://b23.tv/BV1rM411S79L,广东
483,BV1TC4y1U7A8,1,76,美食制作,http://i0.hdslb.com/bfs/archive/1a4856652b97b50ebb39ccf996d1dff0ef617e75.jpg,5800买一条100多斤的翻车鱼，切开后大翻车,1699516800,1699366999,"你们要的翻车鱼它来啦
我想要的三连你们准备好了？
非常感谢",856,0,小文哥吃吃吃,476704454,790683332,1910925,7036,1546,5561,20401,3508,93175,0,72,0,1910925,1324808810,https://b23.tv/BV1TC4y1U7A8,福建
484,BV1FN41137dJ,1,138,搞笑,http://i1.hdslb.com/bfs/archive/1274e7f6883008688723f63e3746bdd2c3907f50.jpg,你不喝点谁还给你一起玩！,1699623102,1699623103,-,83,0,啊建欢乐多,1012300035,493292172,753035,445,1353,7487,3351,10257,46593,0,0,0,753035,1328013597,https://b23.tv/BV1FN41137dJ,山东
485,BV1Vu4y1h7bX,1,17,单机游戏,http://i0.hdslb.com/bfs/archive/88065a1991f53339320e47bfa15e56a1e81f5e28.jpg,【法环】他是怎么死在这的？,1699664400,1699633334,现在知道了：）,29,0,模拟小羊owo,3.49327E+15,918271524,635984,171,407,5867,2707,7538,59333,0,0,0,635984,1328193782,https://b23.tv/BV1Vu4y1h7bX,河南
486,BV1eu4y1t74R,1,138,搞笑,http://i1.hdslb.com/bfs/archive/dda409ef4831bdb77a1373f55cfdf9d5faa7cafd.jpg,大型纪录片《消逝的灵魂》,1699683269,1699683269,,91,0,云谦纪录片传奇,3.54639E+15,918314558,386943,136,419,12788,3918,1551,31950,0,0,0,386943,1328655175,https://b23.tv/BV1eu4y1t74R,浙江
487,BV1Ce411D74v,1,76,美食制作,http://i1.hdslb.com/bfs/archive/faaa2c32fcc59c8e5c8c9551fed9379e213abf69.jpg,家常菜已经满足不了我了，挑战一下国宴。,1699585200,1699575424,"烟花：学做成功，味道可以，建议尝试。
天堂：做翻车了或者做的算成功但味道不理想，不推荐尝试。
城堡：学做成功，菜品制作难度较小，味道很满意，强烈推荐。
雪花：制作过程漫长或者难度大，与菜品制作成功失败无关，谨慎选择尝试！
特殊结局：《蒲公英的约定》一般会在制作失败到连成品都没做出来才会出现。
      以上结局仅供弹幕互动娱乐，现在美食制作类视频五花八门，每个人口味不同，我所学做的一切菜品无论结局如何谨代表我个人，与其他任何人无关，请大家自行甄别！
想看什么请私信，不要在别处@我，谢谢理解！",419,0,蚊子-学做美食,14800002,235748221,785196,2031,574,3407,3384,503,73339,0,0,0,785196,1327242735,https://b23.tv/BV1Ce411D74v,广东
488,BV1ZC4y1J7oM,1,21,日常,http://i1.hdslb.com/bfs/archive/f96515cebf65a6283cbf2ff008a4c426d80aa73a.jpg,女友从娘家回来，竟发现我变成了肌肉猛男。。。,1699612200,1699594972,,419,0,托马斯家的,12816241,748128653,1116046,1506,774,1870,2915,640,33332,0,0,0,1116046,1327496382,https://b23.tv/BV1ZC4y1J7oM,天津
489,BV1Cg4y1972k,1,171,电子竞技,http://i0.hdslb.com/bfs/archive/d7cd31b77c88f1716dfd09e4d661f88a45dd346f.jpg,李元芳菜狗联动皮肤自制特效 满屏的绿色白菜,1699625434,1699625434,,107,0,王者人格小A,39320988,833348792,989171,623,895,1524,603,5104,32116,0,0,0,989171,1328058754,https://b23.tv/BV1Cg4y1972k,江西
490,BV1ge411Q7tv,1,138,搞笑,http://i1.hdslb.com/bfs/archive/9bb832385abe76fb070d1cd2ab5205291f813e3a.jpg,我！脸！才！不！油！,1699770200,1699770200,-,46,0,伤心欲茄222,3.49326E+15,235831635,304850,200,331,2002,1164,1474,54973,0,0,0,304850,1328744238,https://b23.tv/BV1ge411Q7tv,辽宁
491,BV19e411D7Hq,1,171,电子竞技,http://i0.hdslb.com/bfs/archive/847c68327cf2e53209520251077dea0539285005.jpg,库次就是一拳！嘎巴,1699683987,1699683987,,162,0,龙拳SETT,232728799,235779381,351349,204,183,546,1221,82,19917,0,0,0,351349,1328664329,https://b23.tv/BV19e411D7Hq,广东
492,BV1Z84y1Q7wy,1,172,手机游戏,http://i2.hdslb.com/bfs/archive/14117e93e758e69e2f4c8629040977579741fd3b.jpg,300抽芙宁娜满命就算了，凭什么还能满精啊？！,1699441354,1699441354,"啊？？？？
啊啊？？？？
啊啊啊？？？？
确定不关注一下这么慈善的主包吗？",383,0,靖菌命,4059920,620721828,840027,2788,2904,10813,50855,4447,80363,0,100,0,840027,1325708841,https://b23.tv/BV1Z84y1Q7wy,上海
493,BV1Dg4y1R7KN,1,157,美妆护肤,http://i1.hdslb.com/bfs/archive/8fcbc9ae08a46236aec7f4ea4f804d59307a97cc.jpg,十五种秋冬围巾系法，都非常实用简单｜手残党也可以哦,1699267983,1699267983,-,167,0,白菲菲啊,241852368,833010006,276215,102,322,59074,6132,5466,35582,0,0,0,276215,1323545055,https://b23.tv/BV1Dg4y1R7KN,山东
494,BV1Da4y1S7zT,1,121,GMV,http://i1.hdslb.com/bfs/archive/0609162a5b747a4394ac3c3342b47c9c85856845.jpg,「罪人舞步旋，宣布无人罪」-芙宁娜微电影【原神】,1699680691,1699680691,"至此，我终于明白了「罪人舞步旋」的意义
就算在无数个夜晚孤独的哭泣，就算已经不知道自己是否在流泪
你也一定是水神芙宁娜啊！你不用扮演任何人！

“只要我水神芙宁娜在，一切都会变好的！”

封面画师：-忆棠-

BGM：Samuel Kim - Akuma no Ko (Cinematic Version) (Cover)",165,0,宅久了自然呆,2029484707,663355532,165673,373,407,7541,3132,423,16213,0,0,0,165673,1328603066,https://b23.tv/BV1Da4y1S7zT,湖北
495,BV1Dw411T7PR,1,17,单机游戏,http://i0.hdslb.com/bfs/archive/582e82aae2cc0dc9714669b329ba387b94858bf9.jpg,【IGN】金摇杆奖2023年度游戏——《博德之门3》,1699698663,1699698663,2023年金摇杆奖年度游戏的获奖者是《博德之门3》！游戏由拉瑞安工作室开发，正式版游戏已于2023年8月3日登陆PC平台，9月6日登陆PS5平台，Xbox Series版本仍在优化中，具体发布日期尚未确认。,261,0,IGN中国,652239032,278365154,326156,886,2200,1405,1273,6235,15789,0,0,0,326156,1328925110,https://b23.tv/BV1Dw411T7PR,广东
496,BV12e411X7wS,1,207,财经商业,http://i2.hdslb.com/bfs/archive/12c47eff3bb2aa8a627d6ee8446f96c6504c57a8.jpg,【半佛】30多岁还该玩游戏吗？,1699517242,1699517242,要玩就玩一辈子。,346,0,硬核的半佛仙人,37663924,235651803,1250577,4709,7934,13073,18355,16229,61383,0,80,0,1250577,1326599446,https://b23.tv/BV12e411X7wS,浙江
497,BV1ga4y1S7cd,1,215,美食记录,http://i2.hdslb.com/bfs/archive/0fa9b1b5506f4de5e174c2a6b77dd271ca98c62b.jpg,西班牙珍贵食材“羊胸腺”，我这样直接烤真的合适吗？,1699614000,1699498220,,253,0,西班牙陈挺,1984198637,663228275,718444,730,446,1437,1012,79,53286,0,0,0,718444,1326294088,https://b23.tv/BV1ga4y1S7cd,四川
498,BV1wz4y1K7Mm,1,256,短片,http://i1.hdslb.com/bfs/archive/dc7a1529959701c8b32df988048a47a3f03a694d.jpg,哥哥！我卡住了！！,1699416000,1699341314,"新视频来啦！！！这一期我可是牺牲很大呢！！终于体验了一把什么叫番茄酱洗脸的感觉！看在我这么拼的份上！求关注！求关注！求关注！求关注！求关注！求关注！求关注！求关注！求关注！求关注！求关注！求关注！求关注！求关注！求关注！求关注！爱你们！！！！！！
星：@小草莓林杉杉  
穷：@非自然苏打 ",276,0,非自然苏打,1920908011,578011181,687415,641,670,3883,2490,253,25415,0,0,0,687415,1324367560,https://b23.tv/BV1wz4y1K7Mm,上海
499,BV1mc411R71D,1,228,人文历史,http://i0.hdslb.com/bfs/archive/085fd2d34d195ef80d1863ef1f156b48b82bf499.jpg,那些被阉割过的名言：这何止是误解！简直是反向理解！,1699537523,1699537523,好累哟，心情也不好哟，但是日子还得过的哟，生活那么强大，它可以从悲伤里剪辑出欢乐来...,151,0,阿鱼爱学习本人,1636194007,280738338,754534,326,631,36953,4240,1690,117074,0,56,0,754534,1326951143,https://b23.tv/BV1mc411R71D,浙江
500,BV1ta4y1S7wv,1,21,日常,http://i2.hdslb.com/bfs/archive/99db636add1f1db66132d7e8c6d9b13fdc2e1fd3.jpg,澄清！我没和力元君同居,1699673400,1699647650,喜欢视频记得点赞和关注,559,0,在下哲别,416128940,663318505,401670,1442,699,2136,6146,246,33703,0,0,0,401670,1328291426,https://b23.tv/BV1ta4y1S7wv,北京
501,BV11M411S7Pi,1,171,电子竞技,http://i0.hdslb.com/bfs/archive/4533917e17ba5189c7ab3d3befc2f19ad563e5d4.jpg,"""这是由你们开启的故事""",1699353700,1699353579,Wbg加油,156,0,麻瓜的我8,11207240,535683296,310252,372,1029,8195,11118,1836,40313,0,0,0,310252,1324442043,https://b23.tv/BV11M411S7Pi,湖北
