key_id,mid,uname,sex,birthday,fans,friend,attention,sign,cur_level,pid,p_name,nid,n_name,n_level,n_condition,official_role,official_title,official_desc,official_type,official_veri_type,official_veri_desc,vip_type,vip_status,archive_count,article_count,follower,like_num
85,16419172,灵魂健身杨老师,男,,1021772,531,531,妄图改变中国健身文化潮流的男人！商务Vx：supercute_lili,6,1758,至尊戒,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名运动UP主,,0,0,bilibili 知名运动UP主,2,1,306,0,1021772,6056484
86,12,MagicBear,男,,98846,284,284,这里是魔熊，喊我MB也可以。这个号的主人的主人是uid9 木木娘，欢迎一起关注！^ ^我们会不定时直播，直播间不是3322号就是99号。,6,460,异常生物,10,见习偶像,普通勋章,所有自制视频总播放数>=10万,2,bilibili联合创始人、技术合伙人,,0,0,bilibili联合创始人、技术合伙人,2,1,73,0,98846,134777
87,489535836,机坪夜话,保密,,258568,66,66,随机分享无用的航空器知识。,6,0,,0,,,,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,52,0,258568,809919
88,51705359,亚军频道,男,,885939,411,411,新节目筹备中~~~合作yjpdBD,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,83,0,885939,3149633
89,43536,黑桐谷歌,男,,2565231,277,277,狸师傅  邮箱: 852236312@qq.com,6,0,,59,大收藏家,普通勋章,同时拥有粉丝勋章>=25个,1,bilibili 2019百大UP主、直播高能主播,,0,0,bilibili 2019百大UP主、直播高能主播,1,1,1408,0,2565231,14262271
90,8990248,毒德大学字幕组,保密,,118705,245,245,微博: 毒德大学字幕组 http://weibo.com/DudeSubGroup,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,2,1,565,0,118705,400037
91,397540531,不知耻の紫烟老师,保密,,515176,859,859,自由人 做游戏的 啥都做 游戏真棒//up主生涯已退役,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名游戏UP主,,0,0,bilibili 知名游戏UP主,1,1,65,0,515176,4815822
92,32708316,下班被游戏打,保密,,1004407,405,405,游戏区官方账号。上班不打游戏，菌！官方群：6 4 6 6 8 7 4 0 8,6,0,,36,终身卡,稀有勋章,直播用户等级>=40级,3,游戏区官方账号,,1,1,游戏区官方账号,1,0,223,0,1004407,914002
93,43111066,唐马鹿,保密,,751198,65,65,别忘了关注我啊~,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名搞笑UP主,,0,0,bilibili 知名搞笑UP主,2,1,273,0,751198,13485921
94,4282930,豆豆子ex,女,,466537,174,174,豆豆转转，回到圆点~个人UP不签约，商务合作请私信,6,0,,0,,,,7,bilibili 直播高能主播,,0,0,bilibili 直播高能主播,1,0,287,0,466537,3135504
95,13297724,Gamker攻壳,保密,,645432,78,78,商务合作：gamker_case@outlook.com GAMKER官方QQ群：540803381 ,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名游戏UP主,,0,0,bilibili 知名游戏UP主,2,1,351,0,645432,3020683
96,3912316,昨天我们攻略了古龙顶,保密,,142,340,340,时不时投一些偏冷门的自己喜欢的歌,6,0,,74,大会员2018年度勋章,稀有勋章,2018.6.26-7.8某一天是年度大会员,0,,,-1,-1,,2,1,0,0,142,234
97,9717562,星际老男孩,保密,,577823,48,48,我们就是华语星际圈颜值担当，星际老男孩组合：黄旭东、孙一峰,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名游戏UP主，星际老男孩官方账号,,0,0,bilibili 知名游戏UP主，星际老男孩官方账号,2,1,5602,0,577823,7763547
98,24738601,李老鼠说车,男,,900785,162,162,2023的心愿是做一期播放量100万以上的优秀节目，我很喜欢B站和这里的粉丝们，希望可以和大家共同成长。,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名汽车UP主,,0,0,bilibili 知名汽车UP主,2,1,799,0,900785,2384070
99,434718226,2KGames中国,女,,59504,47,47,缇娜去玩游戏了,5,0,,0,,,,3,仟游软件科技有限公司官方账号,,1,1,仟游软件科技有限公司官方账号,2,1,228,0,59504,163881
100,37493793,505_games,保密,,13303,190,190,505Games是一家全球知名的游戏发行商，精品游戏有死亡搁浅，幽灵行者，泰拉瑞亚、控制、神力科莎等！欢迎大家联系我,5,0,,0,,,,0,,,-1,-1,,0,0,268,0,13303,44826
101,271442527,CD_PROJEKT,保密,,916319,53,53,"CD PROJEKT RED官方视频帐号, 《巫师》系列,《巫师之昆特牌》, 《赛博朋克2077》等游戏出品商",6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,3,巫师系列游戏及巫师之昆特牌、Cyberpunk2077出品商,,1,1,巫师系列游戏及巫师之昆特牌、Cyberpunk2077出品商,2,1,225,0,916319,3977393
102,16836724,UBISOFT育碧,女,,990439,117,117,正版育碧矩献：最精彩好玩的资讯与整活尽在这里！关注获取一手福利！,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,3,上海碧汉网络科技有限公司 官方账号,,1,1,上海碧汉网络科技有限公司 官方账号,1,0,1770,0,990439,6024223
103,1276787,稚嫩的魔法师,男,,722892,112,112,新浪微博：稚嫩的魔法师。淘宝店：https://shop509928756.taobao.com/,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名游戏UP主、直播高能主播,,0,0,bilibili 知名游戏UP主、直播高能主播,2,1,423,0,722892,3814202
104,358422,ACI中文字幕组ACICFG,保密,,318393,27,27,《空中浩劫》S23更新完结！请关注我们的论坛或微博@ACI中文字幕组ACICFG获得最新情报！,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,2,1,198,0,318393,958972
105,4564056,龙崎棒棒糖,男,,607194,303,303,商单请注明来意V：Jacky1800jk,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名游戏UP主,,0,0,bilibili 知名游戏UP主,2,1,195,0,607194,4968415
106,692856,飞燕群岛,男,,158277,58,58,,6,0,,9,出道偶像,高级勋章,所有自制视频总播放数>=50万,2,游戏制作人飞燕群岛，代表作《光明记忆》《战火风暴》,,0,0,游戏制作人飞燕群岛，代表作《光明记忆》《战火风暴》,1,0,33,0,158277,747745
107,367877,笔吧评测室,男,,1976362,438,438,交流买本心得，帮助电脑小白。我们是笔记本电脑爱好者，欢迎关注我们的微信公众号：bibacps,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名科技UP主,,0,0,bilibili 知名科技UP主,2,1,393,0,1976362,6545801
108,3493132794595569,坤拳_程坤,男,,244243,36,36,坤拳宗师！代表衍生招式：化坤掌、苏珊六式、坤字诀、坤闪,6,300,暮光幻影,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,76,0,244243,3911532
109,112938490,一婶是Ethan,男,,206647,1,1,"你们是我带过的最好的一届！ Q群:308890148,108,77837891,719543538, 671676679",6,301,实验品家庭,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,139,0,206647,306064
110,36053608,原型机SPFX,男,,87434,406,406, -.-.  ---  -.  -.  .-  ..  ...  ...  .-  -.  -.-.  . ， -.-.,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,7,知识领域优质UP主,,0,0,知识领域优质UP主,1,0,5,0,87434,127415
111,3066511,特效小哥studio,保密,,3877632,313,313,突破次元，增援未来！ 合作wx:VFXboys,6,0,,89,2020百大UP主,稀有勋章,2020年在创作力、影响力、口碑力等维度综合数据出色的UP主,1,2020年度联合创作奖UP主、bilibili 2020百大UP主,,0,0,2020年度联合创作奖UP主、bilibili 2020百大UP主,2,1,305,0,3877632,33572570
112,37029661,小鹿Lawrence,男,,1016387,225,225,独立导演 / 摄影师 / 配音演员 wb:小鹿Lawrence Ins: lawrence_lue ,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名出行UP主,,0,0,bilibili 知名出行UP主,2,1,149,0,1016387,2986177
113,23079060,不自由摄影师winga,男,,749035,258,258,"好玩就行。
 
商业合作 微信：C-Winga",6,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,48,0,749035,2812202
114,32869836,罡渡晨星,男,,41041,90,90,"商业教学购买gdcx.taobao.com
商务合作V 15098822120",6,0,,9,出道偶像,高级勋章,所有自制视频总播放数>=50万,0,,,-1,-1,,2,1,98,0,41041,41260
115,1241806378,叫我死盖就好,男,,2717159,425,425,低俗，但要有温度 商务v：sigaishangwu（备注品牌） choww58（备用）,6,5270,提摩西小队,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,103,0,2717159,15766177
116,3619119,西古X1Gu,男,,777,283,283,不知名剪辑！工作是剪辑，那自己的视频当然懒得剪啦！合理！！,6,0,,61,有爱楷模,普通勋章,当前持有粉丝勋章最高等级>=10级,0,,,-1,-1,,2,1,10,0,777,5875
117,456051163,Meetfood小花蕾,女,,250871,27,27,一个不知名摄像师的小日常,6,0,,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,0,0,28,0,250871,1198695
118,275016013,踢踢小鱼,保密,,421922,223,223,目标是做画质最好的流水账！,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,7,VLOG领域优质UP主,,0,0,VLOG领域优质UP主,2,1,162,0,421922,2100115
119,12855005,柿子菌meow,男,,1429401,10,10,做养猫科普8年，14只猫1柯基的大家长。有自己的猫咪淘宝店，美食区旅游区萌宠区up主。,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 2022百大UP主、知名萌宠UP主,《猫奴》系列视频作者,0,0,bilibili 2022百大UP主、知名萌宠UP主,2,1,1130,0,1429401,13360653
120,1458143131,侯翠翠,保密,,1552417,9,9,自由散漫321736513@qq.com,6,0,,0,,,,1,bilibili 2022百大UP主、知名UP主,,0,0,bilibili 2022百大UP主、知名UP主,2,1,141,0,1552417,15657998
121,170948267,衣戈猜想,保密,,3310930,278,278,商务VX：YJ-Stranger（辛苦备注品牌和咨询内容）,6,0,,0,,,,1,bilibili 2022百大UP主、2022年度最佳作品奖UP主、知名科普UP主,,0,0,bilibili 2022百大UP主、2022年度最佳作品奖UP主、知名科普UP主,2,1,49,0,3310930,14456760
122,520819684,小Lin说,女,,3495005,45,45,"Whaat?! 人世间竟有如此有趣又有料的天仙!!
北大->哥大->摩根大通->创业
合作xiao_lin_shuo@163.com",6,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,7,bilibili 2022百大UP主、知识领域优质UP主,,0,0,bilibili 2022百大UP主、知识领域优质UP主,2,1,105,0,3495005,6919220
123,491593210,姬一元,男,,2191340,204,204,商务vx:jy8855111(备注来意)薛定谔区中萌新UP主，镁食区老国王，便宜区扛把子！,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名UP主,“2020新星计划寒假赛”获奖者,0,0,bilibili 知名UP主,2,1,308,0,2191340,26223913
124,1745584728,杰威尔音乐,保密,,943023,5,5,杰威尔音乐是由周杰伦、方文山、杨峻荣共同创立的音乐娱乐品牌，致力于打造优质的华语音乐。,6,0,,0,,,,3,杰威尔音乐官方账号,,1,1,杰威尔音乐官方账号,1,0,81,0,943023,5697498
125,2072577982,卑鄙的老曹,男,,1113599,138,138,wb：是卑鄙的老曹。 晚上经常会直播,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,162,0,1113599,12854102
126,150522015,东东翔,男,,1039484,440,440,一帮沙雕艺术家的日常,6,0,,0,,,,1,bilibili 知名搞笑UP主,,0,0,bilibili 知名搞笑UP主,2,1,87,0,1039484,11444450
127,8299824,小豆君的料理,男,,104051,109,109,甜点师一枚,6,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,0,,,-1,-1,,2,1,15,0,104051,167636
128,2678945,亮亮也是酿酿,女,,1065208,38,38,,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名萌宠UP主,,0,0,bilibili 知名萌宠UP主,1,0,138,0,1065208,11776498
129,27534330,崩坏3第一偶像爱酱,女,,4711982,16,16,7.1版本「绝地绘星」开启，全新SP角色「天行·绘星之卷」登场！,6,4036,崩坏3·天穹流星,0,,,,3,崩坏3手游,,1,1,崩坏3手游,2,1,462,0,4711982,62499957
130,298319878,简单学摄影,男,,16190,22,22,专注美食静物摄影 分享经验技巧干货: tian11xiao,4,0,,0,,,,0,,,-1,-1,,0,0,49,0,16190,67267
131,412704776,不高兴就喝水,男,,545139,113,113,程序员脱口秀艺术家，小厂架构师，公众号-不高兴就喝水  商务vx：blblwater,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,71,0,545139,1710533
132,173469252,Zhan丨,男,,1400043,19,19,欢迎欢迎，热烈欢迎,6,0,,0,,,,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,1,0,98,0,1400043,11967411
133,508416316,本喵叫兔兔,保密,,2701260,125,125,"猫德学院院长
流浪小奶猫的终结者
绑架团伙首要头目
领养V: maodexueyuan01
商务V:TT326349533（注明品牌）",6,0,,0,,,,2,bilibili 2022百大UP主、萌宠视频UP主,,0,0,bilibili 2022百大UP主、萌宠视频UP主,2,1,352,0,2701260,49597816
134,596842980,南翔不爱吃饭,男,,4208557,42,42,"祖下三代御厨
企鹅粉丝裙902041289 
合作微信nanxiang202020",6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名美食UP主,,0,0,bilibili 知名美食UP主,1,0,234,0,4208557,28686231
135,3433092,狂阿弥_,男,,1927364,196,196,要做出鱿鱼干一样耐嚼的视频！/合作请联系vx：haijieriji2017,6,0,,0,,,,1,bilibili 2021百大UP主、知名UP主,,0,0,bilibili 2021百大UP主、知名UP主,2,1,173,0,1927364,11937157
136,641975239,刘谦,男,,2679069,24,24,"It`s time to witness miracle....
商务合作请联系Ann：18210559208",6,0,,0,,,,2,bilibili 2021百大UP主、刘谦官方账号,,0,0,bilibili 2021百大UP主、刘谦官方账号,1,0,88,0,2679069,9510095
137,404216060,幾加乘,保密,,1991243,680,680,独立动画人,6,0,,0,,,,1,bilibili 2021百大UP主、知名动漫UP主,,0,0,bilibili 2021百大UP主、知名动漫UP主,2,1,80,0,1991243,15110172
138,20259914,稚晖君,男,,2526077,285,285,保持热爱，奔赴星海。,6,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,1,bilibili 2021百大UP主、知名科技UP主,,0,0,bilibili 2021百大UP主、知名科技UP主,2,1,51,0,2526077,4912839
139,352637817,品诺美食开课啦,男,,3082936,41,41,"培训学习加微：xapncc9496。西安品诺小吃培训中心官方账号。
",6,196,斗破苍穹,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 2020新人奖UP主、知名美食UP主,,0,0,bilibili 2020新人奖UP主、知名美食UP主,2,1,636,0,3082936,15503737
140,53456,Warma,女,,4220543,1412,1412,我是沃玛，做点傻开心的视频。日常发在微博：@_warma_  合作邮箱：chickenfish@vip.qq.com ,6,0,,74,大会员2018年度勋章,稀有勋章,2018.6.26-7.8某一天是年度大会员,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,228,0,4220543,35824509
141,517491339,好奇星人知识喵,保密,,472218,229,229,哔哩哔哩泛知识官方账号，作为职场新人还在和前辈学习交流中~爱好科学科普和人文历史~,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,3,泛知识官方账号,,1,1,泛知识官方账号,1,0,407,0,472218,2438950
142,10664325,Amoy硬邦帮,男,,1058669,89,89,吃肉，欢迎关注某宝：硬家肉铺 。饮食男女，人之大欲，不想也难！,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili知名Vlog UP主,,0,0,bilibili知名Vlog UP主,2,1,461,0,1058669,7786033
143,27756469,奶糕成精档案社,男,,1876494,30,30,"铲屎的。。。谢谢大家来看猫~日常在这里@卡姆社长,  合作+V:Katttyyyy",6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 2020百大UP主、知名萌宠UP主,,0,0,bilibili 2020百大UP主、知名萌宠UP主,2,1,26,0,1876494,10414090
144,458165375,哔哩哔哩课堂,保密,,4289364,207,207,哔哩哔哩课堂官方账号，每周掉落【优惠券、签名书、周边】等福利~课堂入口：APP首页-分区-课堂（芝士图标）,6,0,,0,,,,3,哔哩哔哩课堂官方账号,,1,1,哔哩哔哩课堂官方账号,0,0,138,0,4289364,1148242
145,431898258,自哈小队,保密,,257400,4,4,哈！商业合作： pptswhz2@papitube.com【请备注自哈+品牌信息】,6,0,,0,,,,0,,,-1,-1,,1,0,134,0,257400,2966334
146,480147541,朱厘米,男,,543375,74,74,美食制作与探店轮番不定时更新。中国烹饪大师、一级中式面点师、中式面点教师。,6,0,,0,,,,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,402,0,543375,3238119
147,479893558,郎朗,男,,1812746,9,9,郎朗上头 ,6,0,,0,,,,2,联合国和平大使，国际著名钢琴家,,0,0,联合国和平大使，国际著名钢琴家,2,1,216,0,1812746,6275018
148,5970160,小潮院长,男,,11585019,110,110,微博@小潮院长哈哈哈 商务合作请联系QQ2284771898,6,0,,89,2020百大UP主,稀有勋章,2020年在创作力、影响力、口碑力等维度综合数据出色的UP主,1,bilibili 2022百大UP主、2022年度弹幕人气奖UP主、知名UP主,,0,0,bilibili 2022百大UP主、2022年度弹幕人气奖UP主、知名UP主,2,1,302,0,11585019,129984611
149,337521240,记录生活的蛋黄派,保密,,8630173,176,176,"微博：记录生活的蛋黄派 合作邮箱：2305411787@qq.com
日常小号：记录小生活的蛋黄派",6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 2021百大UP主、知名美食UP主,第一届“bilibili新星计划”获奖者,0,0,bilibili 2021百大UP主、知名美食UP主,1,0,664,0,8630173,102190941
150,81824112,导演小策,保密,,3399754,149,149,作品：《广场往事》《朱一旦的枯燥生活》(1-229集）《C座802》（截止到无旦道）  《马小策梦游系列》 ,6,0,,0,,,,1,2021年度原创栏目奖UP主、bilibili 2021百大UP主、知名搞笑UP主,《朱一旦的枯燥生活》《正经c座802》编剧、导演,0,0,2021年度原创栏目奖UP主、bilibili 2021百大UP主、知名搞笑UP主,2,1,206,0,3399754,23404793
151,11688464,天才小熊猫本人,保密,,2442076,19,19,,6,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,2,天才小熊猫 官方账号,,0,0,天才小熊猫 官方账号,1,0,16,0,2442076,6793532
152,2200736,才疏学浅的才浅,男,,5071538,329,329,关注才浅带你做点好玩的。商务合作请加:wgz1616766，作品不出，微博@才疏学浅的才浅,6,154,择天记,89,2020百大UP主,稀有勋章,2020年在创作力、影响力、口碑力等维度综合数据出色的UP主,1,2021年度最佳作品奖UP主、bilibili 2021百大UP主、 知名UP主,,0,0,2021年度最佳作品奖UP主、bilibili 2021百大UP主、 知名UP主,2,1,77,0,5071538,23639199
153,5294454,逗比的雀巢,男,,6961127,236,236,商务合作备注品牌 加微信51947303 微博:@逗比的雀大巢 ,6,0,,89,2020百大UP主,稀有勋章,2020年在创作力、影响力、口碑力等维度综合数据出色的UP主,1,bilibili 2020百大UP主、知名游戏UP主,代表作：弯大棒系列,0,0,bilibili 2020百大UP主、知名游戏UP主,2,1,119,0,6961127,62575384
154,73415355,GM的秘密基地,男,,1527220,253,253,  想玩Puzzle请找我：gm7gm9           公众号：GM的秘密基地  商务合作wx：badudexue,6,2360,#EveOneCat,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名手工UP主,,0,0,bilibili 知名手工UP主,2,1,176,0,1527220,12923633
155,1835478788,宽菜日记,男,,129827,10,10,坦诚教，诚心学，实实在在地分享技术。,6,0,,0,,,,3,四川宽菜餐饮管理咨询有限公司官方账号,,1,1,四川宽菜餐饮管理咨询有限公司官方账号,0,0,44,0,129827,594593
156,407054668,亿点点不一样,保密,,3441707,51,51,我们不是科普，我们与你一起发现,6,0,,0,,,,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,41,0,3441707,14615568
157,280793434,手工耿,保密,,7579613,47,47,喜欢做一些有趣的小手工。欢迎提供一些有意思想法。谢谢,6,0,,0,,,,1,bilibili 2022百大UP主、知名搞笑UP主,,0,0,bilibili 2022百大UP主、知名搞笑UP主,2,1,206,0,7579613,49608970
158,387783803,动物观察员,保密,,220288,1570,1570,万物皆可爱！,6,0,,0,,,,3,动物圈运营官方账号,,1,1,动物圈运营官方账号,1,0,53,0,220288,512874
159,1776966487,直播学院,保密,,98711,17,17,最详尽的直播教程，最贴心的开播指南，最干货的直播技巧，点点关注不迷路，带你走向直播大神的晋级之路！,4,0,,0,,,,3,直播学院官方账号,,1,1,直播学院官方账号,0,0,98,0,98711,51647
160,434967398,哔哩哔哩直播观察员,保密,,926843,1597,1597,娱乐分区官号，独乐乐不如众乐乐 QQ群：736613028（有礼物）,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,3,哔哩哔哩主播运营官方账号,,1,1,哔哩哔哩主播运营官方账号,2,1,503,0,926843,3324694
161,26139491,假美食po主,保密,,3777907,406,406,微博：假美食po主  商务合作：langlanghetaotao@163.com,6,0,,0,,,,1,bilibili 2020百大UP主、知名美食UP主,,0,0,bilibili 2020百大UP主、知名美食UP主,2,1,462,0,3777907,24143279
162,353539995,拜托了小翔哥,男,,4366564,26,26,"大家好，我是小翔哥。未来大家有什么想吃的玩的测试的，尽情来拜托我吧。
合作方式（v）：ruiyi222",6,0,,0,,,,1,bilibili 2021百大UP主、知名UP主,,0,0,bilibili 2021百大UP主、知名UP主,2,1,187,0,4366564,27632435
163,9008159,花花与三猫CatLive,女,,3391775,461,461,淘宝周边店:三花村小卖部 商务bd@msmcn.cn 日常猫图移步同名weibo,6,0,,76,2018百大UP主,稀有勋章,经过创作力、影响力、口碑力三个指标官方评定后，在2018年名列前茅的100位UP主,1,bilibili 2019百大UP主、 知名UP主、直播高能主播,,0,0,bilibili 2019百大UP主、 知名UP主、直播高能主播,2,1,537,0,3391775,41972191
164,26321770,和猫住,男,,2456889,65,65,猫咪应急救援领养平台 ，淘宝店：【和猫住】，救援范围成都、重庆（免费）。 求助与领养请移步“和猫住”gzh ,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 2021百大UP主、知名UP主,,0,0,bilibili 2021百大UP主、知名UP主,2,1,362,0,2456889,34617722
165,32820037,歪果仁研究协会,女,,4505903,780,780,"贼缺素材 家人们对各国文化有什么想了解的 一定要私信问我
商务合作vx15201656085（请备注来意）",6,0,,76,2018百大UP主,稀有勋章,经过创作力、影响力、口碑力三个指标官方评定后，在2018年名列前茅的100位UP主,1,bilibili 2019百大UP主、 知名UP主,,0,0,bilibili 2019百大UP主、 知名UP主,2,1,578,0,4505903,33080826
166,24801003,口语老炮儿马思瑞,男,,2027719,62,62,登录https://laoma.vip，免费领十节体验课！我的一站式英语学习网站✨SpeakEasy✨已经上线啦！,6,0,,0,,,,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,318,0,2027719,7878836
167,20951119,蒂姆嘟嘟Tim,男,,1014196,276,276,二货铲屎官vs猫届六傻的快乐故事 日常动态发微博@蒂姆嘟嘟Tim qq粉丝群：1129791475,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名萌宠UP主,,0,0,bilibili 知名萌宠UP主,2,1,484,0,1014196,11221961
168,254463269,毕导THU,男,,5199692,384,384,观察并记录科学的Amazing！大号:毕的二阶导。B站商务联系: s1012295607,6,0,,89,2020百大UP主,稀有勋章,2020年在创作力、影响力、口碑力等维度综合数据出色的UP主,1,bilibili 2020百大UP主、知名UP主,,0,0,bilibili 2020百大UP主、知名UP主,2,1,130,0,5199692,24334707
169,396806711,Vicky宣宣,女,,2175490,262,262,"想用音乐和世界建立联系
网易云/QQ音乐：Vicky宣宣
商务合作：1746699167@qq.com
ig：vickyxuanne",6,217,citrus,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,2021年度最佳原创音乐、bilibili 2021百大UP主、知名UP主,代表作《December Composer》《白桃气泡水！》,0,0,2021年度最佳原创音乐、bilibili 2021百大UP主、知名UP主,2,1,175,0,2175490,9678736
170,522122532,武汉大学,保密,,171838,86,86,山水一程，三生有幸 || 投稿邮箱：WhuRmtBilibili@163.com,6,0,,0,,,,6,武汉大学官方账号,,1,1,武汉大学官方账号,2,1,441,0,171838,347088
171,8960728,日食记,男,,8240073,28,28,温暖治愈你的心和胃：）微博@日食记@姜老刀@酥饼大人，公众号日食记，欢迎来微信找铲屎官玩,6,0,,76,2018百大UP主,稀有勋章,经过创作力、影响力、口碑力三个指标官方评定后，在2018年名列前茅的100位UP主,1,bilibili 2021百大UP主、知名美食UP主,,0,0,bilibili 2021百大UP主、知名美食UP主,2,1,514,0,8240073,25469463
